canonical_smiles,pIC50
O=C(c1ncc[nH]1)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,8.508638306165727
O=C(c1ccccn1)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,8.619788758288394
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(C(=O)C2CCCC2)CC1,8.431798275933005
CC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,9.0
CC(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,8.67778070526608
CCC(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,8.494850021680094
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(CCO)CC1,7.886056647693163
CN(C)CCN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,7.744727494896693
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCN(C2CCCCC2)CC1,7.853871964321762
CCCCN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,7.886056647693163
CC(C)CN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,7.853871964321762
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCOCC1,7.229147988357855
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCCCC1,6.698970004336019
CC(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,8.200659450546418
CN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,7.387216143280264
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCNCC1,8.638272163982407
CC(=O)N1CCCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,7.721246399047171
CN1CCCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,8.301029995663981
O=C(c1cc(Cc2c[nH]c(=O)c3c(Cl)cc(Cl)n23)ccc1F)N1CCCNCC1,8.397940008672037
O=C(c1cc(Cc2c[nH]c(=O)c3c(Cl)c(Cl)cn23)ccc1F)N1CCCNCC1,8.795880017344075
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCCNCC1,8.585026652029182
O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)cn23)ccc1F)N1CCCNCC1,9.0
Cc1cc2c(=O)[nH]cc(Cc3ccc(F)c(C(=O)N4CCCNCC4)c3)n2c1,8.795880017344075
O=C(c1cc(Cc2c[nH]c(=O)c3cccn23)ccc1F)N1CCCNCC1,8.744727494896694
O=c1[nH]c2ccc(O)cc2c2c1CSCC2,7.00436480540245
CCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.376750709602099
CCCCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.346787486224656
CC(C)CCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.1487416512809245
O=c1[nH]c2ccc(OC3CCN(CCO)CC3)cc2c2c1CSCC2,7.5376020021010435
COCCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.397940008672037
O=c1[nH]c2ccc(OC3CCN(CCN4CCCCC4)CC3)cc2c2c1CSCC2,6.761953896871205
O=c1[nH]c2ccc(OC3CCN(c4ccccc4)CC3)cc2c2c1CSCC2,6.158015195409886
O=c1[nH]c2ccc(OC3CCN(Cc4ccccc4)CC3)cc2c2c1CSCC2,7.275724130399211
O=c1[nH]c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2c2c1CSCC2,7.42021640338319
CN(C)c1ccc(CCN2CCC(Oc3ccc4[nH]c(=O)c5c(c4c3)CCSC5)CC2)cc1,5.0
O=c1[nH]c2ccc(OC3CCCNC3)cc2c2c1CSCC2,7.552841968657781
CN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,7.4089353929735005
CCN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,7.602059991327962
CCCN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,7.251811972993799
CN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,7.096910013008056
CCN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,7.886056647693163
NC(=O)c1cccc2cn(-c3ccc([C@H]4CCCNC4)cc3)nc12,8.619788758288394
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,8.494850021680094
NC(=O)c1cccc2cn(-c3ccc(C4CCNCC4)cc3)nc12,8.045757490560675
NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,8.494850021680094
NC(=O)c1cccc2cn(-c3ccc(C4CCCN4)cc3)nc12,8.508638306165727
NC(=O)c1cccc2cn(-c3ccc4c(c3)CCNC4)nc12,8.853871964321762
NC(=O)c1cccc2cn(-c3ccc4c(c3)CNCC4)nc12,8.657577319177793
CNCc1cccc(-n2cc3cccc(C(N)=O)c3n2)c1,8.275724130399212
CNCCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,6.698970004336019
CNC(C)(C)c1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,7.795880017344075
CNC(C)c1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,8.431798275933005
CC(C)NCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,8.173925197299173
NC(=O)c1cccc2cn(-c3ccc(CNCC(F)F)cc3)nc12,7.853871964321762
NC(=O)c1cccc2cn(-c3ccc(CNCCF)cc3)nc12,8.67778070526608
CCNCc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,8.366531544420413
CN(C)CCN(C)Cc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,8.229147988357855
CN1CCN(Cc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)CC1,7.508638306165727
NC(=O)c1cccc2cn(-c3ccc(CN4CCOCC4)cc3)nc12,7.769551078621726
NC(=O)c1cccc2cn(-c3ccc(CN4CCCCC4)cc3)nc12,8.721246399047171
NC(=O)c1cccc2cn(-c3ccc(CN4CCCC4)cc3)nc12,8.318758762624412
CN(C)Cc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,8.431798275933005
NC(=O)c1cccn2nc(-c3ccccc3)nc12,6.568636235841013
NC(=O)c1cccc2cc(-c3ccccc3)nn12,7.259637310505756
NC(=O)c1cccc2nn(-c3ccccc3)nc12,7.1487416512809245
NC(=O)c1cccc2cn(-c3ccc(Cl)cc3)nc12,7.619788758288394
NC(=O)c1cccc2cn(-c3cccc(Cl)c3)nc12,7.853871964321762
NC(=O)c1cccc2cn(-c3ccccc3Cl)nc12,7.0
NC(=O)c1cccc2cn(Cc3ccccc3)nc12,6.886056647693163
NC(=O)c1cccc2[nH]cnc12,6.619788758288394
NC(=O)c1cccc(C2CO2)c1,6.0
O=c1[nH]ccc2c(Br)cccc12,6.568636235841013
Nc1ncnc2c1ncn2C1OC(C(=O)N2CCN(CC(=O)Nc3cccc4c3CNC4=O)CC2)[C@@H](O)[C@H]1O,7.346787486224656
O=c1[nH]cc(-c2ccccc2)c2ccccc12,6.050609993355087
CN(C)Cc1ccc(-c2c[nH]c(=O)c3cccc(O)c23)cc1,7.167491087293763
Cc1cccc2c(=O)[nH]c(CCN3CCC[C@@H]3CO)cc12,7.5376020021010435
CCN1CCC(c2nn(C)c3[nH]c(=O)c4ccccc4c23)CC1,7.602059991327962
CCc1cc2cc(C(CCN3CCCCC3)Cc3ccc4c(c3)OCCO4)ccc2[nH]c1=O,8.036023390003393
O=c1[nH]c(NCCN2CCN(c3n[nH]c4ccccc34)CC2)nc2ccccc12,8.003007018109294
O=C1NCCc2c(-c3ccc(CN4CCCC4)cc3)[nH]c3cccc1c23,8.2518119729938
O=C(O)c1ccc2c(c1)[nH]c(=O)c1ccsc12,6.154901959985743
NC(=O)c1ccc2c(c1)[nH]c(=O)c1ccsc12,7.221848749616356
O=c1[nH]c2cc(CO)ccc2c2sccc12,6.3979400086720375
O=c1[nH]c2c(Cc3nnn[nH]3)c3ccccc3n2c2ccccc12,7.920818753952375
O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccccc1,4.856985199745905
Cc1ccc(C(=O)Nc2cccc3c(=O)[nH]ccc23)cc1,4.872895201635193
O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc(C(F)(F)F)cc1,4.97061622231479
O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc(F)cc1,4.7447274948966935
O=C(Nc1cccc2c(=O)[nH]ccc12)c1ccc(Cl)cc1,4.950781977329818
Cc1ccccc1C(=O)Nc1cccc2c(=O)[nH]ccc12,4.500312917381596
O=C(Nc1cccc2c(=O)[nH]ccc12)c1cccs1,4.649751981665837
O=C(Nc1cccc2c(=O)[nH]ccc12)C1CCCCC1,4.096910013008056
CC(C)(C)C(=O)Nc1cccc2c(=O)[nH]ccc12,4.0
O=C(Nc1cccc2c(=O)[nH]ccc12)C12CC3CC(CC(C3)C1)C2,4.301029995663981
Cc1cc2c(NC(=O)c3ccccc3)cccc2c(=O)[nH]1,4.779891911959945
O=C(O)c1cccc2c(=O)[nH]ccc12,4.6020599913279625
Nc1cccc2c(=O)n(CCC(=O)O)ccc12,6.259637310505756
NC(=O)c1cccc2nc(-c3ccc(Cl)cc3)cnc12,7.522878745280337
O=c1[nH]c(CCCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,7.886056647693163
O=C(Nc1ccc(Oc2cc3ccccc3cc2Br)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,3.910094888560602
O=C(Nc1cc(Cl)ccc1Oc1ccc2ccccc2c1Cl)c1cc(Cl)cc(Br)c1O,4.657577319177793
Cc1ccc(C(C)C)c(Br)c1Oc1ccc(Cl)cc1NC(=O)c1cc(Cl)cc(Br)c1O,4.107905397309519
O=C(Nc1ccc(Oc2ccc3ccccc3c2)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,3.9208187539523753
O=C(O)c1ccccc1C(=O)Nc1ccc(Oc2ccc3ccccc3c2)c(Cl)c1,4.180456064458132
O=C(Nc1ccccc1Cl)c1cc(Cl)cc(Cl)c1O,3.3010299956639813
O=C(Nc1cccc(Cl)c1)c1cc(Cl)cc(Cl)c1O,3.3010299956639813
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]2NC[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,3.0
C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,4.522878745280337
CCN(CC)CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.67778070526608
CN1CCN(CC(=O)c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CC1,7.795880017344075
O=C(CN1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.886056647693163
O=C(CN1CCCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.698970004336019
O=C(Cn1cncn1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.823908740944319
CN(CC(=O)OC(C)(C)C)CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.721246399047171
CN(CC(=O)O)CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,8.096910013008056
COC(=O)[C@@H]1CCCN1CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.920818753952375
CC(C)(C)OC(=O)[C@@H]1CCCN1CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.920818753952375
O=C(CN1CCC[C@H]1C(=O)O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,8.154901959985743
O=C(O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,8.522878745280337
CCN(CC)C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.920818753952375
O=C(CCC(=O)N1CCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.795880017344075
O=C(CCC(=O)N1CCCCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,8.0
O=C(CCC(=O)N1C=CC=CC=C1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.585026652029182
O=C(CCC(=O)N1CCOCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.886056647693163
CC(C)(C)OC(=O)N1CCN(C(=O)CCC(=O)c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CC1,8.0
O=C(CCC(=O)N1CCNCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.823908740944319
CC(C)(C)OC(=O)NCCNC(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.795880017344075
NCCNC(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.657577319177793
O=C(CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4)NCCO,8.045757490560675
CC(C)(C)OC(=O)[C@@H]1CCCN1C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,8.154901959985743
O=C(CCC(=O)N1CCC[C@H]1C(=O)O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,8.698970004336019
NC(=O)[C@@H]1CCCN1C(=O)CCC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.886056647693163
O=C1CCC(c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)=NN1,7.769551078621726
CN1N=C(c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CCC1=O,7.920818753952375
Cc1cccc2nc[nH]c(=O)c12,4.6020599913279625
O=c1[nH]cnc2ccc(Cl)cc12,4.959397659885927
O=c1[nH]cnc2ccc(I)cc12,4.6020599913279625
O=c1[nH]cnc2ccc(O)cc12,4.6020599913279625
Cc1ccc2nc[nH]c(=O)c2c1,4.6020599913279625
O=[N+]([O-])c1ccc2ncnc(O)c2c1,4.6020599913279625
Nc1ccc2nc[nH]c(=O)c2c1,4.6020599913279625
Cc1ccc2c(=O)[nH]cnc2c1,4.6020599913279625
O=c1[nH]cnc2c(F)cccc12,4.7265357273786535
O=c1[nH]cnc2c(C(F)(F)F)cccc12,4.6020599913279625
Nc1cccc2c(=O)[nH]cnc12,6.119186407719209
Cc1cc(C)c2nc(C)[nH]c(=O)c2c1,4.879097182385473
Cc1nc2c(N)cccc2c(=O)[nH]1,6.3979400086720375
Cc1nc(O)c2cccc(C)c2n1,6.309803919971486
COc1ccc(-n2c(SCc3nc(-c4ccc(C)cc4)no3)nnc2-c2ccncc2)cc1,4.721246399047171
COc1ccc(-n2c(C)nnc2SCc2nc(-c3ccc(OC)c(OC)c3)no2)cc1,4.721246399047171
COc1ccc(-c2noc(CSc3nnc(C)n3-c3ccc(OC)cc3)n2)cc1,4.721246399047171
O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,4.728158393463501
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(C2CCCCCC2)CC1,7.173925197299173
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(C2CCCCC2)CC1,7.167491087293763
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(C2CCCC2)CC1,7.327902142064283
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(c2ccncc2)CC1,7.698970004336019
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(CCc2ccccc2)CC1,7.721246399047171
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(Cc2ccccc2)CC1,6.728158393463501
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(c2ccccc2)CC1,6.6307841425898575
CCCCCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.026872146400302
CCCC(C)N1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.397940008672037
CC(C)CCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.187086643357144
CCCCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.102372908709558
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(CCCC(F)(F)F)CC1,6.872895201635193
CCCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.376750709602099
CCCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.346787486224656
CCN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,7.327902142064283
CN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,6.72584215073632
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCNCC1,8.096910013008056
O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCCCC1,6.756961951313706
O=C(NCCN1CCN(c2ccccc2)CC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,6.779891911959945
O=C(NCCN1CCN(c2ccncc2)CC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,7.356547323513812
O=C(NCCN1CCNCC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,7.443697499232712
O=C(NCCN1CCOCC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,7.221848749616356
O=C(NCCN1CCCCC1)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,7.236572006437063
NCCCCNC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,7.568636235841013
NCCCNC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,7.522878745280337
NCCNC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,7.769551078621726
O=C(O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,7.107905397309519
CCOC(=O)c1ccc2[nH]c(=O)c3c(c2c1)CCSC3,6.27083521030723
Cc1c(Cc2ccc(F)c(C(=O)N3CCc4cccc5c4C3CNC5=O)c2)n[nH]c(=O)c1C,7.443697499232712
O=C(NC1CNC(=O)c2ccccc21)c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,3.836391436568949
O=C(NC1CNC(=O)c2ccccc21)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,4.063787955679751
CN(C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)C1CC(=O)c2ccccc21,4.949620243738543
O=C(N[C@@H]1C[C@@H](O)c2ccccc21)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,6.2441251443275085
O=C(NC1CC(=O)c2ccccc21)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,4.0762380391713
NC1CC2c3c(cccc31)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,4.115771230367396
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2cccc3c2C1CC3F,6.251811972993799
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2cccc3c2C1CC3O,4.064492734175287
O=C1CC2c3c(cccc3N1)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,3.4122890349810886
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCc2cccc3c2C1CNC3,3.8068754016455375
O=C1NCC2c3c(cccc31)CCN2C(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,8.721246399047171
O=C1NCC2c3c(cccc31)CCN2C(=O)C1CCCN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.346787486224656
O=C(NCC(=O)N1CCc2cccc3c2C1CNC3=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.481486060122112
Cc1cc(Cc2ccc(F)c(C(=O)N3CCc4cccc5c4C3CNC5=O)c2)n[nH]c1=O,6.6777807052660805
O=C1NCC2c3c(cccc31)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F,8.744727494896694
O=C1NCC2c3c(cccc31)CCN2C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,9.508638306165729
O=C(CN1CCc2cccc3c2C1CNC3=O)N[C@@H](Cc1ccccc1)C(=O)N1CC=C(c2ccc(F)cc2)CC1,6.309803919971486
O=C(CN1CCc2cccc3c2C1CNC3=O)N[C@H](Cc1ccccc1)C(=O)N1CC=C(c2ccc(F)cc2)CC1,5.0
C[C@H](NC(=O)CN1CCc2cccc3c2C1CNC3=O)C(=O)N1CC=C(c2ccc(F)cc2)CC1,7.721246399047171
C[C@@H](NC(=O)CN1CCc2cccc3c2C1CNC3=O)C(=O)N1CC=C(c2ccc(F)cc2)CC1,6.6777807052660805
COc1ccc(N2CCN(C(=O)CNC(=O)CN3CCc4cccc5c4C3CNC5=O)CC2)cc1,6.522878745280337
O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CCn2c(nnc2C(F)(F)F)C1,5.0
Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1,4.589999963296594
O=c1cc(-c2ccc(F)cc2)oc2ccccc12,5.0
COc1ccc(-c2cc(=O)c3ccc(O)cc3o2)cc1,4.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,4.0
C[C@]1(c2nc3c(C(N)=O)cccc3[nH]2)CCCN1,7.721246399047171
CCCN1CCCC(c2nc3c(C(N)=O)cncc3[nH]2)C1,6.027797161620936
CC(C)N1CCCC(c2nc3c(C(N)=O)cncc3[nH]2)C1,6.186419011431808
CCCN1CCC(c2nc3c(C(N)=O)cncc3[nH]2)CC1,6.277366077466188
NC(=O)c1cncc2[nH]c(C3CCCNC3)nc12,6.196542884351586
NC(=O)c1cncc2[nH]c(C3CCNCC3)nc12,6.0835460514500745
O=c1[nH]c(CCCN2CCC(c3ccc(Cl)cc3)CC2)nc2ccccc12,6.411168274405792
O=c1[nH]c(CCCN2CCN(c3ccc(F)cc3)CC2)nc2ccccc12,7.113509274827518
COc1ccccc1N1CCN(CCCc2nc3ccccc3c(=O)[nH]2)CC1,6.723538195826756
Cc1cc(=O)[nH]c2cc(-c3ccccc3F)ccc12,5.0
CC1(C)OC(=O)N([C@H]2CC[C@H](n3c(=O)[nH]c4c(F)c(C#N)ccc43)CC2)[C@H]1c1ccccc1,4.070581074285707
CC1(C)OC(=O)N([C@H]2CC[C@H](n3c(=O)[nH]c4cc(C#N)c(F)cc43)CC2)[C@H]1c1ccccc1,4.070581074285707
CC1(C)OC(=O)N([C@H]2CC[C@H](NC(=O)c3ccnc4cc(F)cnc34)CC2)[C@H]1c1ccccc1,4.070581074285707
CC1(C)OC(=O)N(c2ccc(C(=O)Nc3cccc4cccnc34)cc2)[C@H]1c1ccccc1,5.0
CCOc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3C)CC2)cc2c1OC(C)C(=O)N2,7.387216143280264
CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OCC)c3)OC(C)C(=O)N4)CC2)c(C)c1,7.259637310505756
CCOc1cc(CN2CCN(c3ccc(C(=O)NC)cc3C)CC2)cc2c1OC(C)C(=O)N2,7.455931955649724
COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3C)CC2)cc2c1OC(C)C(=O)N2,6.832682665251824
CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1,7.494850021680094
CNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)c(C)c1,7.443697499232712
Cc1cc(C(=O)NC2CC2)ccc1N1CCN(Cc2cc(C)c3c(c2)NC(=O)C(C)O3)CC1,7.2839966563652
CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1,7.251811972993799
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1,7.42021640338319
Cc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3Cl)CC2)cc2c1OC(C)C(=O)N2,7.119186407719209
CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,7.050609993355087
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,7.309803919971486
COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2,7.522878745280337
CCNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)cc1,7.638272163982407
CNC(=O)c1ccc(N2CCN(Cc3cc4c(c(OC)c3)OC(C)C(=O)N4)CC2)cc1,7.5376020021010435
Cc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3)CC2)cc2c1OC(C)C(=O)N2,7.481486060122112
CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)cc1,8.221848749616356
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)cc1,7.769551078621726
CCNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,7.744727494896693
CCNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,7.657577319177793
CNC(=O)c1ccc(N2CCN(Cc3ccc4c(c3)NC(=O)C(C)O4)CC2)cc1,7.5376020021010435
CCc1cc2c(N)cccc2c(=O)[nH]1,6.309803919971486
CCCCCc1cc2c(N)cccc2c(=O)[nH]1,6.494850021680094
Cc1cc2c(N)cccc2c(=O)[nH]1,6.638272163982407
Nc1cccc2c(=O)[nH]c(-c3ccc(Cl)cc3)cc12,6.2441251443275085
COc1ccc(-c2cc3c(N)cccc3c(=O)[nH]2)cc1,6.045757490560675
